index,id,miss_distance,name,est_diameter_min,est_diameter_max,relative_velocity,absolute_magnitude,hazardous
19955,3879240,3810080.355745754,(2019 UB1),0.0152951935,0.0342010925,22151.3624294274,26.2,False
19956,3879241,4703935.049050106,(2019 UV),0.0160160338,0.0358129403,42843.4200250646,26.1,False
19957,3879242,11050037.467280995,(2019 UW),0.0167708462,0.0375007522,40785.7388318932,26.0,False
19958,3879243,906837.215336988,(2019 UT),0.0066765941,0.0149293183,40444.8606239468,28.0,False
19959,3879244,3943219.662565585,(2019 UU),0.0133215567,0.0297879063,33770.2013968843,26.5,False
19960,3879250,1913480.62433636,(2019 UH),0.0192555078,0.0430566244,47573.7504168812,25.7,False
19961,3879252,9206358.326459205,(2019 UC1),0.0231502122,0.0517654482,19530.3665755507,25.3,False
19962,3879253,3275915.280479244,(2019 UE1),0.0175612318,0.0392681082,24467.0919384722,25.9,False
19963,3879254,2484338.691161795,(2019 UF1),0.0183888672,0.0411187571,60474.7646966419,25.8,False
19964,3879255,2182133.924644828,(2019 UG1),0.0152951935,0.0342010925,32134.4801613041,26.2,False
19965,3879256,1735648.923934455,(2019 UJ1),0.0076657557,0.0171411509,43174.3716099144,27.7,False
19966,3879257,3645189.035656506,(2019 UH1),0.0384197891,0.0859092601,32692.4274189717,24.2,False
19967,3879267,23233471.96058173,(2019 US1),0.040230458,0.0899580388,41552.1486310352,24.1,False
19968,3879268,6299717.309789978,(2019 UL1),0.0201629919,0.0450858206,51489.8980595748,25.6,False
19969,3879269,1817270.703629628,(2019 UT1),0.0076657557,0.0171411509,31629.2009288418,27.7,False
19970,3879270,15656237.265822276,(2019 UQ1),0.0183888672,0.0411187571,23464.093616339,25.8,False
19971,3879271,16836997.545955922,(2019 UO1),0.02658,0.0594346868,5224.3407599824,25.0,False
19972,3879272,8991530.279937586,(2019 UP1),0.0231502122,0.0517654482,50085.8406451271,25.3,False
19973,3879273,7379152.559006708,(2019 UR1),0.0183888672,0.0411187571,31666.1609207636,25.8,False
19974,3879274,21938215.30506701,(2019 UN1),0.058150704,0.130028927,50884.0441185366,23.3,False
19975,3879275,225898.558177782,(2019 UU1),0.0022108281,0.0049435619,27506.7801730373,30.4,False
19976,3879276,5949600.264976205,(2019 UM1),0.0175612318,0.0392681082,30863.4398740963,25.9,False
19977,3879277,22822989.64701896,(2019 UZ1),0.0506471459,0.1132504611,25386.5117051637,23.6,False
19978,3879278,9291547.746077709,(2019 UY1),0.04411182,0.0986370281,25952.7854206901,23.9,False
19979,3879279,3576070.256981471,(2019 UA2),0.0110803882,0.0247765013,31629.7996004838,26.9,False
19980,3879280,1554363.637025304,(2019 UX1),0.040230458,0.0899580388,38490.8539421192,24.1,False
19981,3879281,5807757.159602543,(2019 UB2),0.0175612318,0.0392681082,30187.1143904633,25.9,False
19982,3879283,6347899.687041069,(2019 UC2),0.0116025908,0.0259441818,24136.2813985819,26.8,False
19983,3879284,4669881.128475638,(2019 UD2),0.0127219879,0.0284472297,27836.9486323508,26.6,False
19984,3879285,10185456.907966528,(2019 UG2),0.0366906138,0.0820427065,46443.2904020027,24.3,False
19985,3879286,42073682.56852826,(2019 UH2),0.1529519353,0.3420109247,66180.4264376068,21.2,False
19986,3879287,66921069.09887896,(2019 UJ2),0.3455850738,0.7727517171,55422.1309952945,19.43,False
19987,3879288,7486050.963288987,(2019 TD8),0.0334622374,0.0748238376,28047.9775426657,24.5,False
19988,3879289,31892429.540226176,(2019 UP2),0.046190746,0.1032856481,9393.2693703266,23.8,False
19989,3879290,7961551.847186264,(2019 UL2),0.02658,0.0594346868,25609.0762193187,25.0,False
19990,3879291,15320788.7559154,(2019 UQ2),0.0350392641,0.0783501764,40144.3690314136,24.4,False
19991,3879292,9076707.118375229,(2019 UN2),0.0242412481,0.0542050786,19372.84480844,25.2,False
19992,3879293,3910880.328058548,(2019 UM2),0.0055533491,0.0124176661,13449.3114985997,28.4,False
19993,3879294,17258115.146091677,(2019 UT2),0.0319561887,0.0714562102,55373.5154597702,24.6,False
19994,3879295,868515.102973763,(2019 UK2),0.0073207399,0.016369672,28578.3914539623,27.8,False
19995,3879296,4419305.893008598,(2019 UO2),0.0183888672,0.0411187571,47211.5602571396,25.8,False
19996,3879297,22298453.67801159,(2019 US2),0.0555334912,0.1241766613,55659.5860198658,23.4,False
19997,3879298,6901379.732257741,(2019 UR2),0.096506147,0.2157943048,48415.8900609446,22.2,False
19998,3879299,1373529.627050795,(2019 UU2),0.0127219879,0.0284472297,47704.2366493346,26.6,False
19999,3879300,35965641.95777273,(2019 UV2),0.0530340723,0.1185877909,29932.9207270801,23.5,False
20000,3879301,39030288.63369042,(2019 UW2),0.0921626549,0.2060819612,74311.3148155232,22.3,False
20001,3879302,6403720.546494147,(2019 UX2),0.0231502122,0.0517654482,61057.0484606837,25.3,False
20002,3879303,665309.943283501,(2019 UA3),0.0160160338,0.0358129403,37581.5723294563,26.1,False
20003,3879304,18474874.23878809,(2019 UC3),0.0506471459,0.1132504611,45679.4555291327,23.6,False
20004,3879305,1515368.857839624,(2019 UD3),0.0183888672,0.0411187571,43388.1053084866,25.8,False
20005,3879306,8236824.628845427,(2019 UE3),0.04411182,0.0986370281,37817.8880098885,23.9,False
20006,3879307,10033542.230713625,(2019 UF3),0.0350392641,0.0783501764,42402.6968860084,24.4,False
20007,3879308,686718.969258136,(2019 UG3),0.0038419789,0.008590926,20298.3581586845,29.2,False
20008,3879309,3965642.483385636,(2019 UH3),0.0183888672,0.0411187571,30733.8346883878,25.8,False
20009,3879310,5134971.900513864,(2019 UM3),0.0127219879,0.0284472297,32604.4588329672,26.6,False
20010,3879311,2798840.387632975,(2019 UJ3),0.0160160338,0.0358129403,30928.0502527815,26.1,False
20011,3879312,3879755.503859106,(2019 UK3),0.0122054832,0.0272922901,20903.1349669882,26.69,False
20012,3879313,297448.915591584,(2019 UL3),0.0058150704,0.0130028927,32230.5644516838,28.3,False
20013,3879314,7667988.407152616,(2019 UN3),0.0384197891,0.0859092601,60196.6868247018,24.2,False
20014,3879316,12274561.871253582,(2019 UT3),0.0231502122,0.0517654482,13301.6269631343,25.3,False
20015,3879317,71697699.1235256,(2019 UV3),0.2914439045,0.6516883822,34707.7847382358,19.8,False
20016,3879318,5096494.834676893,(2019 UU3),0.0211132445,0.0472106499,49930.1972327754,25.5,False
20017,3879319,25147782.838136807,(2019 UW3),0.0350392641,0.0783501764,39993.8738191308,24.4,False
20018,3879320,6783893.134811963,(2019 UY3),0.04493192,0.1004708274,18100.0754477482,23.86,False
20019,3879321,6202865.629180733,(2019 UX3),0.0116025908,0.0259441818,28212.5393083134,26.8,False
20020,3879322,3193318.466746772,(2019 UZ3),0.0105816886,0.023661375,30450.2036266089,27.0,False
20021,3879383,533307.984189919,(2019 UB4),0.0038419789,0.008590926,12744.7681745374,29.2,False
20022,3879384,18943067.431293525,(2019 UC4),0.1529519353,0.3420109247,41570.1443493029,21.2,True
20023,3879527,5457091.030766722,(2019 UD4),0.061738344,0.1380511341,19861.3557143392,23.17,False
20024,3879528,407734.604605125,(2019 UE4),0.0076657557,0.0171411509,42226.1465625688,27.7,False
20025,3879529,68673048.17118196,(2019 UH4),0.3669061375,0.8204270649,9219.3283142527,19.3,False
20026,3879530,6949992.816736349,(2019 UK4),0.0101054342,0.0225964377,18197.7615059414,27.1,False
20027,3879531,4262212.765807349,(2019 UM4),0.0152951935,0.0342010925,32950.7634275539,26.2,False
20028,3879532,6399270.653132488,(2019 UL4),0.0231502122,0.0517654482,32553.1755667446,25.3,False
20029,3879533,19571144.28982804,(2019 UN4),0.0732073989,0.1636967205,47157.6447661612,22.8,False
20030,3879534,15870531.173149057,(2019 UO4),0.0305179233,0.0682401509,43086.2457970026,24.7,False
20031,3879535,8231112.997128614,(2019 UP4),0.040230458,0.0899580388,76717.9432259039,24.1,False
20032,3879536,3696703.271628024,(2019 UQ4),0.0066765941,0.0149293183,11788.3334265266,28.0,False
20033,3879537,2814297.093877754,(2019 UR4),0.0110803882,0.0247765013,16323.7970989197,26.9,False
20034,3879538,13887475.60135267,(2019 UU4),0.0305179233,0.0682401509,53997.6195135587,24.7,False
20035,3879539,3775020.778449998,(2019 UC5),0.0133215567,0.0297879063,22990.6605038357,26.5,False
20036,3879540,29770016.012792144,(2019 UD5),0.0483676488,0.1081533507,49581.2652985393,23.7,False
20037,3879541,10377110.86812474,(2019 UE5),0.0840533402,0.1879489824,29208.5452953955,22.5,False
20038,3879542,27303415.87410581,(2019 UG5),0.1108038821,0.2477650126,37608.4081357052,21.9,False
20039,3879543,1427317.945123544,(2019 UF5),0.0201629919,0.0450858206,43596.6995210238,25.6,False
20040,3879544,5109090.735974301,(2019 UH5),0.0092162655,0.0206081961,12645.7955356692,27.3,False
20041,3879545,6034390.123643729,(2019 UK5),0.0152951935,0.0342010925,41313.7748809159,26.2,False
20042,3879546,1489231.462068325,(2019 UL5),0.0080270317,0.0179489885,19252.2877654241,27.6,False
20043,3879547,7364609.835908481,(2019 UO5),0.0201629919,0.0450858206,37825.6427183963,25.6,False
20044,3879548,22731815.31029472,(2019 UP5),0.0880146521,0.1968067451,40337.6930276587,22.4,False
20045,3879549,11063887.372723678,(2019 UQ5),0.0305179233,0.0682401509,48735.4855358113,24.7,False
20046,3879550,25612330.9588614,(2019 US5),0.1214940408,0.2716689341,86164.073142412,21.7,False
20047,3879551,411454.699717776,(2019 UT5),0.0055533491,0.0124176661,52242.0243797416,28.4,False
20048,3879552,5802983.132535955,(2019 UU5),0.0231502122,0.0517654482,25918.9486860561,25.3,False
20049,3879553,13545599.379604653,(2019 UV5),0.0201629919,0.0450858206,41775.6387387258,25.6,False
20050,3879713,53018845.69070808,(2019 UA6),0.1756123185,0.3926810818,12662.5675110188,20.9,False
20051,3879714,653943.542000262,(2019 UB6),0.0055533491,0.0124176661,28860.4710750861,28.4,False
20052,3879715,13075912.661804289,(2019 UZ5),0.0350392641,0.0783501764,77826.5030170062,24.4,False
20053,3879716,8561198.647792796,(2019 UC6),0.0242412481,0.0542050786,67215.0982108226,25.2,False
20054,3879717,4070799.583420902,(2019 UH6),0.0305179233,0.0682401509,24814.2634770619,24.7,False
20055,3879718,46096958.93283288,(2019 UM6),0.0802703167,0.1794898848,32392.7700317349,22.6,False
20056,3879719,5902903.484332936,(2019 UK6),0.0530340723,0.1185877909,27864.7281023392,23.5,False
20057,3879720,1554727.414165783,(2019 UJ6),0.0160160338,0.0358129403,27792.7743528975,26.1,False
20058,3879721,16982629.755939666,(2019 UL6),0.0278326768,0.0622357573,28170.704676312,24.9,False
20059,3879722,9833811.24219752,(2019 UR6),0.0139493823,0.0311917671,14774.9766740595,26.4,False
20060,3879723,2893190.717056885,(2019 UQ6),0.0183888672,0.0411187571,39571.6245326845,25.8,False
20061,3879725,10051320.96517697,(2019 UT6),0.1058168859,0.2366137501,52839.185800837,22.0,False
20062,3879726,13491076.266714036,(2019 UU6),0.0506471459,0.1132504611,75524.8535003916,23.6,False
20063,3879727,3661662.902698776,(2019 UX6),0.0110803882,0.0247765013,16241.6730180964,26.9,False
20064,3879728,3047015.774069475,(2019 UW6),0.0127219879,0.0284472297,39979.8899296574,26.6,False
20065,3879729,12907956.904147023,(2019 UV6),0.0699125232,0.1563291544,49533.398692659,22.9,False
20066,3879730,22005368.322850887,(2019 UC7),0.0530340723,0.1185877909,36466.8762934019,23.5,False
20067,3879731,2856750.321501455,(2019 UY6),0.0127219879,0.0284472297,59087.5737940087,26.6,False
20068,3879732,5248951.205817066,(2019 UB7),0.0384197891,0.0859092601,63070.2569794954,24.2,False
20069,3883084,22791123.96928792,(2019 UJ7),0.0319561887,0.0714562102,18661.9232262497,24.6,False
20070,3883085,3666610.119219463,(2019 UH7),0.0085616008,0.0191443215,21649.1301329839,27.46,False
20071,3883086,724747.047007876,(2019 UD7),0.0063760979,0.0142573883,48490.5187551287,28.1,False
20072,3883087,26637966.610325977,(2019 UE7),0.0880146521,0.1968067451,56275.5497792285,22.4,False
20073,3883088,36719999.40486268,(2019 UG7),0.1272198785,0.2844722965,16088.8500704931,21.6,False
20074,3883089,6206508.382194594,(2019 UF7),0.0319561887,0.0714562102,28621.8351038755,24.6,False
20075,3883090,9322754.893985013,(2019 UQ7),0.0880146521,0.1968067451,70282.2360392953,22.4,False
20076,3883091,1473272.630572891,(2019 UO7),0.0080270317,0.0179489885,14755.5172543091,27.6,False
20077,3883092,5921008.072876715,(2019 UP7),0.0201629919,0.0450858206,34014.0909254781,25.6,False
20078,3883093,21275048.141834244,(2019 UR7),0.0483676488,0.1081533507,26469.4589403897,23.7,False
20079,3883094,1316299.271426364,(2019 UT7),0.0116025908,0.0259441818,35801.7866269916,26.8,False
20080,3883096,3095140.047507858,(2019 UU7),0.0167708462,0.0375007522,25828.8331985496,26.0,False
20081,3883097,9948447.237270664,(2019 UX7),0.0350392641,0.0783501764,18652.0807882215,24.4,False
20082,3883098,56004453.96262805,(2019 UV7),0.1214940408,0.2716689341,61173.0721782184,21.7,False
20083,3883099,1278033.333063324,(2019 UW7),0.0092162655,0.0206081961,36637.3048559944,27.3,False
20084,3883100,525219.691112416,(2019 UY7),0.0088014652,0.0196806745,38843.2013224669,27.4,False
20085,3883101,33959729.55181585,(2019 UZ7),0.1677084622,0.3750075218,105186.8763113335,21.0,False
20086,3883102,46887875.64594574,(2019 UA8),0.0802703167,0.1794898848,20091.9538009315,22.6,False
20087,3883103,190535.297205926,(2019 UB8),0.0042126461,0.0094197631,38071.1912231243,29.0,False
20088,3883104,13858031.584021611,(2019 UC8),0.0152951935,0.0342010925,29858.7572619236,26.2,False
20089,3883105,2942945.741916351,(2019 UE8),0.0192555078,0.0430566244,23867.222274908,25.7,False
20090,3883106,47504032.27692249,(2019 UD8),0.0699125232,0.1563291544,43924.8416226088,22.9,False
20091,3883107,2270163.190549119,(2019 UM8),0.0055533491,0.0124176661,25239.2608709839,28.4,False
20092,3883108,1075950.651071033,(2019 UL8),0.0146067964,0.0326617897,46034.7424270715,26.3,False
20093,3883109,157313.305346315,(2019 UO8),0.0036690614,0.0082042706,90851.4125360989,29.3,False
20094,3883110,360698.685590566,(2019 UN8),0.0030517923,0.0068240151,69409.3758232925,29.7,False
20095,3883111,9241941.571098892,(2019 UK8),0.0291443905,0.0651688382,35844.8352881858,24.8,False
20096,3883112,16359709.565903628,(2019 UJ8),0.0291443905,0.0651688382,25773.7421404394,24.8,False
20097,3883113,9561341.131753448,(2019 UH8),0.0350392641,0.0783501764,51260.6076650334,24.4,False
20098,3883114,1181657.343761105,(2019 UP8),0.0101054342,0.0225964377,36609.3138766655,27.1,False
20099,3883115,4512370.353940923,(2019 UQ8),0.0192555078,0.0430566244,31982.5350686249,25.7,False
20100,3884008,44200605.14032176,(2019 UR8),0.0732073989,0.1636967205,5572.525257253,22.8,False
20101,3884010,20393283.753906064,(2019 UU8),0.0350392641,0.0783501764,24648.7937447908,24.4,False
20102,3884011,38078366.62955835,(2019 UV8),0.0608912622,0.1361570015,18700.2361362659,23.2,False
20103,3884012,1063623.008674109,(2019 UT8),0.0096506147,0.0215794305,56655.4266220658,27.2,False
20104,3884013,813806.473764561,(2019 UW8),0.0231502122,0.0517654482,87996.5650386594,25.3,False
20105,3884014,16157657.775871493,(2019 UX8),0.02658,0.0594346868,29783.5539175229,25.0,False
20106,3884015,8273923.359747366,(2019 UY8),0.0305179233,0.0682401509,38590.4524829735,24.7,False
20107,3884016,9901519.103521438,(2019 UC9),0.0483676488,0.1081533507,17152.0724066509,23.7,False
20108,3884017,783522.928146851,(2019 UF9),0.0063760979,0.0142573883,37009.8875438561,28.1,False
20109,3884018,18315524.038763423,(2019 UL9),0.0211132445,0.0472106499,14085.2370412202,25.5,False
20110,3884019,4310108.752896112,(2019 UH9),0.0248058993,0.0554676771,77895.1036849392,25.15,False
20111,3884020,15994011.813170632,(2019 UG9),0.0305179233,0.0682401509,19122.954045403,24.7,False
20112,3884021,10676985.004545616,(2019 UK9),0.0766575574,0.1714115092,53338.4815314143,22.7,False
20113,3884022,13536342.861800533,(2019 UJ9),0.0305179233,0.0682401509,23753.6696393815,24.7,False
20114,3884023,1225256.22179284,(2019 UM9),0.0092162655,0.0206081961,27309.0608671414,27.3,False
20115,3884024,25349256.686717767,(2019 UN9),0.0334622374,0.0748238376,19267.064763664,24.5,False
20116,3884025,13311416.315783076,(2019 UO9),0.2941406018,0.6577183805,57774.7507599115,19.78,True
20117,3884027,58583210.04793887,(2019 UT9),0.4926687055,1.1016407159,69432.7182898129,18.66,False
20118,3884028,27035446.84941451,(2019 UP9),0.04411182,0.0986370281,23967.6489539439,23.9,False
20119,3884029,10697049.280307034,(2019 UV9),0.0192555078,0.0430566244,43844.7950410727,25.7,False
20120,3884030,19300423.487117022,(2019 UU9),0.0421264611,0.0941976306,43771.081073202,24.0,False
20121,3884099,9956289.890645623,(2019 UX9),0.0921626549,0.2060819612,54110.2707900731,22.3,False
20122,3884100,59830947.07468618,(2019 UY9),0.2315021222,0.5176544822,82202.7729176777,20.3,False
20123,3884101,56319652.96469087,(2019 UC10),0.0880146521,0.1968067451,9513.4181390553,22.4,False
20124,3884102,167699.466586379,(2019 UD10),0.0060891262,0.0136157002,41506.5688932488,28.2,False
20125,3884104,72542935.2421095,(2019 UJ10),0.3195618867,0.7145621017,29880.1231570748,19.6,False
20126,3884105,20871948.857150644,(2019 UL10),0.0291443905,0.0651688382,17810.306379745,24.8,False
20127,3884106,12287141.571101667,(2019 UM10),0.0183888672,0.0411187571,26762.7117505153,25.8,False
20128,3884107,15970646.121855332,(2019 UN10),0.0278326768,0.0622357573,29819.2216345575,24.9,False
20129,3884238,44987340.503209405,(2019 US10),0.1925550782,0.4305662442,53159.5519015014,20.7,True
20130,3884239,23663726.5199039,(2019 UY10),0.1108038821,0.2477650126,31248.1620394343,21.9,False
20131,3884240,10754663.937899709,(2019 UZ10),0.04411182,0.0986370281,54749.444656117,23.9,False
20132,3884242,21941818.81855957,(2019 UB11),0.2016299194,0.4508582062,34203.7035164547,20.6,False
20133,3884243,2041504.850865577,(2019 UC11),0.0296862251,0.0663804174,65744.376272518,24.76,False
20134,3888721,8718799.166089723,(2019 UF11),0.0384197891,0.0859092601,24512.8490965987,24.2,False
20135,3888722,209972.054782055,(2019 UG11),0.0116025908,0.0259441818,36390.5962731133,26.8,False
20136,3888729,66894533.57829623,(2019 UO11),0.2016299194,0.4508582062,87694.2833525266,20.6,False
20137,3888733,23944773.435269963,(2019 UR11),0.1708263953,0.3819794322,56077.5620137126,20.96,False
20138,3888744,28998518.2102295,(2019 UV11),0.058150704,0.130028927,24187.3511748465,23.3,False
20139,3888745,6803757.757256079,(2019 UE12),0.0146067964,0.0326617897,24746.2754449334,26.3,False
20140,3888746,50899390.26667606,(2019 RP4),0.1058168859,0.2366137501,34486.4201153972,22.0,False
20141,3888747,14130412.81837112,(2019 UF12),0.0319561887,0.0714562102,23702.401375783,24.6,False
20142,3888748,1531843.996463789,(2019 UG12),0.0139493823,0.0311917671,42813.1309927774,26.4,False
20143,3888750,4803117.12039885,(2019 UL12),0.0175612318,0.0392681082,35444.2741955163,25.9,False
20144,3888751,489895.460224843,(2019 UM12),0.0305179233,0.0682401509,48858.83913749,24.7,False
20145,3888752,6986248.264445098,(2019 UK12),0.0183888672,0.0411187571,13745.6075245177,25.8,False
20146,3888753,2751791.348885217,(2019 UJ12),0.0880146521,0.1968067451,142328.2071683992,22.4,False
20147,3888754,1437917.507725163,(2019 UN12),0.1108038821,0.2477650126,103739.0477664218,21.9,True
20148,3888755,15345139.29488827,(2019 UQ12),0.046190746,0.1032856481,27541.746772474,23.8,False
20149,3888756,3760544.252409246,(2019 UR12),0.0384197891,0.0859092601,24255.0065827673,24.2,False
20150,3888757,15803870.616593435,(2019 US12),0.2621530873,0.5861921237,40134.7560504964,20.03,False
20151,3888758,16702889.922043158,(2019 UT12),0.0921626549,0.2060819612,30446.8292403586,22.3,False
20152,3892008,382354.817326867,(2019 UX12),0.0048367649,0.0108153351,35013.1115515615,28.7,False
20153,3892009,5867197.823756224,(2019 UD13),0.0530340723,0.1185877909,83552.2393210726,23.5,False
20154,3892010,3161811.300311184,(2019 UE13),0.0192555078,0.0430566244,31913.2048490335,25.7,False
20155,3892161,14632981.686549818,(2019 UL13),0.1529519353,0.3420109247,47934.2886248254,21.2,False
20156,3892162,11630581.29307894,(2019 UK13),0.0300992017,0.067303861,8314.5119657358,24.73,False
20157,3892163,4422049.622662907,(2019 UM13),0.0121494041,0.0271668934,21338.1828769171,26.7,False
20158,3892164,2052614.646922405,(2019 UO13),0.046190746,0.1032856481,34779.8239652092,23.8,False
20159,3892165,12613.434167772,(2019 UN13),0.0010581689,0.0023661375,46242.3361961642,32.0,False
20160,3892166,8238767.44142333,(2019 UP13),0.0530340723,0.1185877909,58423.2626262118,23.5,False
20161,3892168,106329.767818622,(2019 VA),0.0055533491,0.0124176661,31131.4960338211,28.4,False
20162,3892184,913614.806676486,(2019 VC),0.0046190746,0.0103285648,14668.1142850818,28.8,False
20163,3892185,11524356.273688892,(2019 UY13),0.058150704,0.130028927,77572.9828528682,23.3,False
20164,3892186,28130191.929687247,(2019 UZ13),0.1677084622,0.3750075218,38199.2370722323,21.0,False
20165,3892188,1908109.282894436,(2019 UB14),0.0175612318,0.0392681082,55877.8874326225,25.9,False
20166,3892189,15696476.355211254,(2019 UC14),0.0608912622,0.1361570015,53487.0014753038,23.2,False
20167,3892190,32517709.87601805,(2019 UD14),0.193443872,0.4325536477,47533.4970504905,20.69,False
20168,3892191,23294492.60263942,(2019 UX13),0.1460679643,0.3266178974,29479.503104319,21.3,True
20169,3892192,4460114.127493992,(2019 UW13),0.0183888672,0.0411187571,47036.295081184,25.8,False
20170,3892193,174294.473725542,(2019 VD),0.0088014652,0.0196806745,43213.6421085312,27.4,False
20171,3892194,25685207.03763935,(2019 UV13),0.1838886721,0.411187571,73484.6220625968,20.8,False
20172,3892196,1948637.500086764,(2019 VH),0.0076657557,0.0171411509,30878.744613573,27.7,False
20173,3892197,55843987.68769425,(2019 UF14),0.1160259082,0.2594418179,51462.3354113909,21.8,False
20174,3892198,11174858.369579688,(2019 VJ),0.0305179233,0.0682401509,37906.8253662506,24.7,False
20175,3892199,2233774.510977348,(2019 VK),0.0334622374,0.0748238376,27219.8966444895,24.5,False
20176,3892267,15875664.429580877,(2019 UH14),0.046190746,0.1032856481,30615.6304780989,23.8,False
20177,3892268,12137905.71298728,(2019 VL),0.0319561887,0.0714562102,57914.884328458,24.6,False
20178,3892269,1180083.963123167,(2019 VN),0.0278326768,0.0622357573,49010.0291881708,24.9,False
20179,3892270,5411286.287262476,(2019 VS),0.0384197891,0.0859092601,49797.0160161678,24.2,False
20180,3892271,3894128.238897652,(2019 VT),0.0334622374,0.0748238376,67930.0123171658,24.5,False
20181,3892272,136384.323976723,(2019 VR),0.0063760979,0.0142573883,34677.2338194962,28.1,False
20182,3892273,2195669.450163706,(2019 VY),0.0160160338,0.0358129403,35874.1724940902,26.1,False
20183,3892274,1982228.714449322,(2019 VZ),0.0121494041,0.0271668934,20018.3682150074,26.7,False
20184,3892275,1035911.633873392,(2019 VU),0.0092162655,0.0206081961,55208.3349089682,27.3,False
20185,3892276,845244.361426552,(2019 VA1),0.008405334,0.0187948982,40208.1661678766,27.5,False
20186,3892277,2157401.028476024,(2019 VW),0.0116025908,0.0259441818,14225.6434788172,26.8,False
20187,3892278,72237406.7998756,(2019 UN14),0.1838886721,0.411187571,58976.7839086054,20.8,False
20188,3892279,1569140.645347738,(2019 VX),0.022108281,0.0494356193,38958.0937052789,25.4,False
20189,3892280,2407777.298775964,(2019 VV),0.0228325794,0.0510551996,31400.3582952977,25.33,False
20190,3892307,13797536.853275912,(2019 US14),0.1010543415,0.2259643771,83170.5980988247,22.1,False
20191,3892308,27106323.26842396,(2019 VD1),0.0555334912,0.1241766613,43284.7480447382,23.4,False
20192,3892309,5110583.273923291,(2019 VF1),0.0667659413,0.1492931834,61957.995086597,23.0,False
20193,3892310,45413899.082595564,(2019 UR14),0.0766575574,0.1714115092,26266.6270395123,22.7,False
20194,3892312,32379932.52659547,(2019 UP14),0.3503926411,0.7835017643,68285.526397943,19.4,False
20195,3892314,49434605.325574,(2019 VE1),0.4212646106,0.9419763057,79801.784581802,19.0,False
20196,3892315,4345482.889633117,(2019 VM1),0.0139493823,0.0311917671,21830.2730030463,26.4,False
20197,3892316,21969933.150182925,(2019 VO1),0.096506147,0.2157943048,31419.3481966277,22.2,False
20198,3892318,17651715.280185804,(2019 VQ1),0.063760979,0.1425738833,72199.2775515847,23.1,False
20199,3892319,1127835.426006754,(2019 VR1),0.0105816886,0.023661375,33439.9951474181,27.0,False
20200,3892648,5842596.87290876,(2019 VW1),0.0192555078,0.0430566244,30566.9460586572,25.7,False
20201,3892649,40616267.23737643,(2019 VX1),0.1058168859,0.2366137501,54788.2171952083,22.0,False
20202,3892650,16952626.586649913,(2019 VY1),0.1058168859,0.2366137501,62821.967247652,22.0,False
20203,3892651,13935497.160893513,(2019 VZ1),0.0555334912,0.1241766613,89007.1093906978,23.4,False
20204,3892652,830212.438333638,(2019 VA2),0.0053034072,0.0118587791,19336.0003413108,28.5,False
20205,3892653,13171858.661948765,(2019 VD2),0.1394938229,0.3119176705,109945.6841417368,21.4,True
20206,3892654,2725236.081383647,(2019 VE2),0.0088014652,0.0196806745,18089.3436590058,27.4,False
20207,3892656,1062223.819795999,(2019 VH2),0.0046190746,0.0103285648,39228.6086229744,28.8,False
20208,3892657,6833521.180999373,(2019 VJ2),0.0160160338,0.0358129403,31302.3840511894,26.1,False
20209,3892658,5532695.430618376,(2019 VK2),0.0305179233,0.0682401509,32544.6513659154,24.7,False
20210,3892659,1388323.165937864,(2019 VM2),0.0110803882,0.0247765013,54221.278412876,26.9,False
20211,3892660,6125964.70946915,(2019 VN2),0.0116025908,0.0259441818,13565.5113485948,26.8,False
20212,3892678,10971148.212359669,(2019 VT2),0.0366906138,0.0820427065,30327.3989821204,24.3,False
20213,3892679,9977454.279223448,(2019 VU2),0.0183888672,0.0411187571,21426.7099387321,25.8,False
20214,3892680,16498895.483990775,(2019 VV2),0.0278326768,0.0622357573,18960.6362854257,24.9,False
20215,3892681,20924571.403901845,(2019 VW2),0.0766575574,0.1714115092,50862.8278902823,22.7,False
20216,3892682,1374731.511298162,(2019 VX2),0.0046190746,0.0103285648,22371.0096526521,28.8,False
20217,3892683,14489382.257302996,(2019 VY2),0.0366906138,0.0820427065,50828.2056548197,24.3,False
20218,3892684,5361934.383783299,(2019 VZ2),0.0175612318,0.0392681082,31421.9070892817,25.9,False
20219,3892685,12211096.500804355,(2019 VA3),0.0350392641,0.0783501764,38749.8152010604,24.4,False
20220,3892686,4473563.245283158,(2019 VB3),0.0055533491,0.0124176661,8986.8445823473,28.4,False
20221,3892687,3299080.076814921,(2019 VC3),0.0133215567,0.0297879063,61481.5752311179,26.5,False
20222,3892688,7540737.616571086,(2019 VE3),0.058150704,0.130028927,112681.2926150456,23.3,False
20223,3892689,1013376.330414888,(2019 VD3),0.0175612318,0.0392681082,33976.0225322054,25.9,False
20224,3892690,3363138.228824022,(2019 VF3),0.0183888672,0.0411187571,57681.7363614906,25.8,False
20225,3892691,1941306.830462089,(2019 VG3),0.0069912523,0.0156329154,33899.9179674493,27.9,False
20226,3892692,7569360.984866684,(2019 VH3),0.0421264611,0.0941976306,47629.7862915316,24.0,False
20227,3892693,19509269.728168607,(2019 VJ3),0.0483676488,0.1081533507,61555.726085094,23.7,False
20228,3892694,4037432.152512077,(2019 VK3),0.0211132445,0.0472106499,70226.4086478086,25.5,False
20229,3892695,21222995.473209023,(2019 VL3),0.058150704,0.130028927,75924.4404635662,23.3,False
